Date,samsung,kospi,index,sp500,rate,Volume,EXIM,GDP
2018-04-05,48740,2437.52,100.4,2662.84,1062.63,591040000,1490.4,"473,023.20"
2018-04-06,48400,2429.58,100.4,2604.47,1070.76,454310000,1490.4,"473,023.20"
2018-04-09,49200,2444.08,100.4,2613.16,1069.71,334420000,1490.4,"473,023.20"
2018-04-10,48880,2450.74,100.4,2656.87,1064.82,356390000,1490.4,"473,023.20"
2018-04-11,48860,2444.22,100.4,2642.19,1066.82,355190000,1490.4,"473,023.20"
2018-04-12,49000,2442.71,100.4,2663.99,1071.04,441570000,1490.4,"473,023.20"
2018-04-13,49800,2455.07,100.4,2656.3,1071.68,395890000,1490.4,"473,023.20"
2018-04-16,50340,2457.49,100.4,2677.84,1070.68,347170000,1490.4,"473,023.20"
2018-04-17,49980,2453.77,100.4,2706.39,1067.12,394700000,1490.4,"473,023.20"
2018-04-18,51360,2479.98,100.4,2708.64,1065.12,647290000,1490.4,"473,023.20"
2018-04-19,52780,2486.1,100.4,2693.13,1067.21,727030000,1490.4,"473,023.20"
2018-04-20,51620,2476.33,100.4,2670.14,1071.1,531720000,1490.4,"473,023.20"
2018-04-23,51900,2474.11,100.4,2670.29,1081.2,701420000,1490.4,"473,023.20"
2018-04-24,50460,2464.14,100.4,2634.56,1077.28,524280000,1490.4,"473,023.20"
2018-04-25,50400,2448.81,100.4,2639.4,1082.21,466100000,1490.4,"473,023.20"
2018-04-26,52140,2475.64,100.4,2666.94,1077.69,520920000,1490.4,"473,023.20"
2018-04-27,53000,2492.4,100.4,2669.91,1067.86,464960000,1490.4,"473,023.20"
2018-04-30,53000,2515.38,100.4,2648.05,1070.45,746290000,1490.4,"473,023.20"
2018-05-02,53000,2505.61,100.4,2635.67,1079.85,807590000,8792.3,"473,023.20"
2018-05-03,53000,2487.25,100.4,2629.73,1075.56,614100000,8792.3,"473,023.20"
2018-05-04,51900,2461.38,100.4,2663.42,1074.11,612020000,8792.3,"473,023.20"
2018-05-08,52600,2449.81,100.4,2671.92,1078.56,714730000,8792.3,"473,023.20"
2018-05-09,50900,2443.98,100.4,2697.79,1079.38,593370000,8792.3,"473,023.20"
2018-05-10,51600,2464.16,100.4,2723.07,1065.8,490000000,8792.3,"473,023.20"
2018-05-11,51300,2477.71,100.4,2727.72,1067.98,599900000,8792.3,"473,023.20"
2018-05-14,50100,2476.11,100.4,2730.13,1070.94,650710000,8792.3,"473,023.20"
2018-05-15,49200,2458.54,100.4,2711.45,1080.82,712620000,8792.3,"473,023.20"
2018-05-16,49850,2459.82,100.4,2722.46,1077.74,691810000,8792.3,"473,023.20"
2018-05-17,49400,2448.45,100.4,2720.13,1082.59,596770000,8792.3,"473,023.20"
2018-05-18,49500,2460.65,100.4,2712.97,1081.37,431380000,8792.3,"473,023.20"
2018-05-21,50000,2465.57,100.4,2733.01,1077.69,588090000,8792.3,"473,023.20"
2018-05-23,51800,2471.91,100.4,2733.29,1077.25,752680000,8792.3,"473,023.20"
2018-05-24,51400,2466.01,100.4,2727.76,1081.69,638120000,8792.3,"473,023.20"
2018-05-25,52700,2460.8,100.4,2721.33,1078.38,653590000,8792.3,"473,023.20"
2018-05-28,52300,2478.96,100.4,2705.595,1075.24,708360000,8792.3,"473,023.20"
2018-05-29,51300,2457.25,100.4,2689.86,1084.37,571840000,8792.3,"473,023.20"
2018-05-30,49500,2409.03,100.4,2724.01,1077.1,575920000,8792.3,"473,023.20"
2018-05-31,50700,2423.01,100.4,2705.27,1080.59,816930000,8792.3,"473,023.20"
2018-06-01,51300,2438.96,100.3,2734.62,1071.88,603020000,7980.1,"473,023.20"
2018-06-04,51100,2447.76,100.3,2746.87,1070.48,438930000,7980.1,"473,023.20"
2018-06-05,51300,2453.76,100.3,2748.8,1071.95,501360000,7980.1,"473,023.20"
2018-06-07,50600,2470.58,100.3,2770.37,1072.19,474150000,7980.1,"473,023.20"
2018-06-08,49650,2451.58,100.3,2779.03,1074.93,530160000,7980.1,"473,023.20"
2018-06-11,49900,2470.15,100.3,2782,1076.88,427950000,7980.1,"473,023.20"
2018-06-12,49400,2468.83,100.3,2786.85,1081.84,613170000,7980.1,"473,023.20"
2018-06-14,48200,2423.48,100.3,2782.49,1089.15,533450000,7980.1,"473,023.20"
2018-06-15,47650,2404.04,100.3,2779.66,1103.42,502360000,7980.1,"473,023.20"
2018-06-18,46600,2376.24,100.3,2773.75,1103.51,564820000,7980.1,"473,023.20"
2018-06-19,47000,2340.11,100.3,2762.59,1111.89,606300000,7980.1,"473,023.20"
2018-06-20,47000,2363.91,100.3,2767.32,1109.98,456000000,7980.1,"473,023.20"
2018-06-21,47050,2337.83,100.3,2749.76,1110.55,438260000,7980.1,"473,023.20"
2018-06-22,47250,2357.22,100.3,2754.88,1112,537260000,7980.1,"473,023.20"
2018-06-25,46650,2357.88,100.3,2717.07,1115.47,415080000,7980.1,"473,023.20"
2018-06-26,47000,2350.92,100.3,2723.06,1118.52,470910000,7980.1,"473,023.20"
2018-06-27,47950,2342.03,100.3,2699.63,1123.57,526620000,7980.1,"473,023.20"
2018-06-28,46800,2314.24,100.3,2716.31,1121.35,414370000,7980.1,"473,023.20"
2018-06-29,46650,2326.13,100.3,2718.37,1115.04,396660000,7980.1,"473,023.20"
2018-07-02,45550,2271.54,100.2,2726.71,1118.88,393260000,8874.4,"479,393.50"
2018-07-03,46150,2272.76,100.2,2713.22,1114.99,366030000,8874.4,"479,393.50"
2018-07-04,46250,2265.46,100.2,2724.915,1116.4,315100000,8874.4,"479,393.50"
2018-07-05,45950,2257.55,100.2,2736.61,1119.33,346880000,8874.4,"479,393.50"
2018-07-06,44900,2272.87,100.2,2759.82,1115.52,344430000,8874.4,"479,393.50"
2018-07-09,45600,2285.8,100.2,2784.17,1113.32,352640000,8874.4,"479,393.50"
2018-07-10,46300,2294.16,100.2,2793.84,1114.22,339920000,8874.4,"479,393.50"
2018-07-11,46000,2280.62,100.2,2774.02,1128.23,422990000,8874.4,"479,393.50"
2018-07-12,45500,2285.06,100.2,2798.29,1124.58,364410000,8874.4,"479,393.50"
2018-07-13,46500,2310.9,100.2,2801.31,1130.14,291560000,8874.4,"479,393.50"
2018-07-16,46050,2301.99,100.2,2798.43,1128.46,297120000,8874.4,"479,393.50"
2018-07-17,45850,2297.92,100.2,2809.55,1127,379030000,8874.4,"479,393.50"
2018-07-18,46550,2290.11,100.2,2815.62,1131.16,402770000,8874.4,"479,393.50"
2018-07-19,46900,2282.29,100.2,2804.49,1135.55,464520000,8874.4,"479,393.50"
2018-07-20,47450,2289.19,100.2,2801.83,1127.9,353240000,8874.4,"479,393.50"
2018-07-23,46500,2269.31,100.2,2806.98,1134.19,334290000,8874.4,"479,393.50"
2018-07-24,46150,2280.2,100.2,2820.4,1127.41,436130000,8874.4,"479,393.50"
2018-07-25,46150,2273.03,100.2,2846.07,1117.79,309320000,8874.4,"479,393.50"
2018-07-26,46900,2289.06,100.2,2837.44,1124.38,303330000,8874.4,"479,393.50"
2018-07-27,46900,2294.99,100.2,2818.82,1115.89,262140000,8874.4,"479,393.50"
2018-07-30,46500,2293.51,100.2,2802.6,1117.81,206500000,8874.4,"479,393.50"
2018-07-31,46250,2295.26,100.2,2816.29,1113.25,223930000,8874.4,"479,393.50"
2018-08-01,46550,2307.07,99.9,2813.36,1119.49,219030000,8581.2,"479,393.50"
2018-08-02,45550,2270.2,99.9,2827.22,1128.21,352060000,8581.2,"479,393.50"
2018-08-03,45750,2287.68,99.9,2840.35,1123.34,270490000,8581.2,"479,393.50"
2018-08-06,45800,2286.5,99.9,2850.4,1126.7,244550000,8581.2,"479,393.50"
2018-08-07,46700,2300.16,99.9,2858.45,1117.94,230340000,8581.2,"479,393.50"
2018-08-08,46800,2301.45,99.9,2857.7,1117.26,299690000,8581.2,"479,393.50"
2018-08-09,46900,2303.71,99.9,2853.58,1123.7,244880000,8581.2,"479,393.50"
2018-08-10,45400,2282.79,99.9,2833.28,1130.17,286160000,8581.2,"479,393.50"
2018-08-13,45050,2248.45,99.9,2821.93,1137,335380000,8581.2,"479,393.50"
2018-08-14,45150,2258.91,99.9,2839.96,1128.21,255220000,8581.2,"479,393.50"
2018-08-16,44250,2240.8,99.9,2840.69,1127.25,312520000,8581.2,"479,393.50"
2018-08-17,44100,2247.05,99.9,2850.13,1119.69,238380000,8581.2,"479,393.50"
2018-08-20,43850,2247.88,99.9,2857.05,1118.17,271600000,8581.2,"479,393.50"
2018-08-21,44800,2270.06,99.9,2862.96,1116.61,294340000,8581.2,"479,393.50"
2018-08-22,46100,2273.33,99.9,2861.82,1117.76,269270000,8581.2,"479,393.50"
2018-08-23,46200,2282.6,99.9,2856.98,1124.62,338390000,8581.2,"479,393.50"
2018-08-24,46150,2293.21,99.9,2874.69,1114.51,347290000,8581.2,"479,393.50"
2018-08-27,46300,2299.3,99.9,2896.74,1109.05,307040000,8581.2,"479,393.50"
2018-08-28,46550,2303.12,99.9,2897.52,1108.3,276890000,8581.2,"479,393.50"
2018-08-29,46800,2309.03,99.9,2914.04,1110.64,268210000,8581.2,"479,393.50"
2018-08-30,47650,2307.35,99.9,2901.13,1114.79,286930000,8581.2,"479,393.50"
2018-08-31,48450,2322.88,99.9,2901.52,1115.63,255910000,8581.2,"479,393.50"
2018-09-03,47450,2307.03,99.7,2899.12,1112.1,230510000,11235.5,"479,393.50"
2018-09-04,47650,2315.72,99.7,2896.72,1118.36,277010000,11235.5,"479,393.50"
2018-09-05,46600,2291.77,99.7,2888.6,1119.84,358190000,11235.5,"479,393.50"
2018-09-06,46100,2287.61,99.7,2878.05,1122.06,387510000,11235.5,"479,393.50"
2018-09-07,44900,2281.58,99.7,2871.68,1128.57,357560000,11235.5,"479,393.50"
2018-09-10,45500,2288.66,99.7,2877.13,1129.9,312610000,11235.5,"479,393.50"
2018-09-11,45050,2283.2,99.7,2887.89,1123.99,368210000,11235.5,"479,393.50"
2018-09-12,44550,2282.92,99.7,2888.92,1120.25,336830000,11235.5,"479,393.50"
2018-09-13,44050,2286.23,99.7,2904.18,1120.01,301310000,11235.5,"479,393.50"
2018-09-14,45850,2318.25,99.7,2904.98,1121.66,292240000,11235.5,"479,393.50"
2018-09-17,45150,2303.01,99.7,2888.8,1126.33,343170000,11235.5,"479,393.50"
2018-09-18,45500,2308.98,99.7,2904.31,1122.82,309240000,11235.5,"479,393.50"
2018-09-19,46150,2308.46,99.7,2907.95,1118.95,350950000,11235.5,"479,393.50"
2018-09-20,47250,2323.45,99.7,2930.75,1117.13,289080000,11235.5,"479,393.50"
2018-09-21,47400,2339.17,99.7,2929.67,1114.95,321700000,11235.5,"479,393.50"
2018-09-27,47500,2355.43,99.7,2914,1114.15,279230000,11235.5,"479,393.50"
2018-09-28,46450,2343.07,99.7,2913.98,1110.15,317870000,11235.5,"479,393.50"
2018-10-01,46350,2338.88,99.4,2924.59,1113.76,278310000,9473.6,"478,002.40"
2018-10-02,45700,2309.57,99.4,2923.43,1118.51,287870000,9473.6,"478,002.40"
2018-10-04,44700,2274.49,99.4,2901.61,1133.53,309500000,9473.6,"478,002.40"
2018-10-05,44700,2267.52,99.4,2885.57,1132.13,282140000,9473.6,"478,002.40"
2018-10-08,44950,2253.83,99.4,2884.43,1134.63,214640000,9473.6,"478,002.40"
2018-10-10,45300,2228.61,99.4,2785.68,1143.3,365680000,9473.6,"478,002.40"
2018-10-11,43100,2129.67,99.4,2728.37,1135.55,411920000,9473.6,"478,002.40"
2018-10-12,44000,2161.85,99.4,2767.13,1131.3,292570000,9473.6,"478,002.40"
2018-10-15,43800,2145.12,99.4,2750.79,1131.87,259180000,9473.6,"478,002.40"
2018-10-16,43600,2145.12,99.4,2809.92,1123.24,222510000,9473.6,"478,002.40"
2018-10-17,44150,2167.51,99.4,2809.21,1128.53,275160000,9473.6,"478,002.40"
2018-10-18,44050,2148.31,99.4,2768.78,1138.6,321760000,9473.6,"478,002.40"
2018-10-19,43900,2156.26,99.4,2767.78,1132.15,351770000,9473.6,"478,002.40"
2018-10-22,43550,2161.71,99.4,2755.88,1133.25,308740000,9473.6,"478,002.40"
2018-10-23,43050,2106.1,99.4,2740.69,1135.78,373470000,9473.6,"478,002.40"
2018-10-24,42550,2097.58,99.4,2656.1,1139.86,399730000,9473.6,"478,002.40"
2018-10-25,41000,2063.3,99.4,2705.57,1137.38,376010000,9473.6,"478,002.40"
2018-10-26,41000,2027.15,99.4,2658.69,1140.28,449200000,9473.6,"478,002.40"
2018-10-29,41400,1996.05,99.4,2641.25,1143.74,427300000,9473.6,"478,002.40"
2018-10-30,42350,2014.69,99.4,2682.63,1139.69,441580000,9473.6,"478,002.40"
2018-10-31,42400,2029.69,99.4,2711.74,1142.02,373030000,9473.6,"478,002.40"
2018-11-01,42150,2024.46,99.2,2740.37,1124.31,343810000,5130.6,"478,002.40"
2018-11-02,44150,2096,99.2,2723.06,1118.1,371980000,5130.6,"478,002.40"
2018-11-05,43800,2076.92,99.2,2738.31,1120.56,361300000,5130.6,"478,002.40"
2018-11-06,43750,2089.62,99.2,2755.45,1121.93,315820000,5130.6,"478,002.40"
2018-11-07,44000,2078.69,99.2,2813.89,1116.43,485220000,5130.6,"478,002.40"
2018-11-08,44050,2092.63,99.2,2806.83,1121.68,328030000,5130.6,"478,002.40"
2018-11-09,44300,2086.09,99.2,2781.01,1130.69,298070000,5130.6,"478,002.40"
2018-11-12,45200,2080.44,99.2,2726.22,1139.35,295530000,5130.6,"478,002.40"
2018-11-13,44500,2071.23,99.2,2722.18,1131.49,383420000,5130.6,"478,002.40"
2018-11-14,44100,2068.05,99.2,2701.58,1132.7,339050000,5130.6,"478,002.40"
2018-11-15,44250,2088.06,99.2,2730.2,1127.93,351040000,5130.6,"478,002.40"
2018-11-16,44000,2092.4,99.2,2736.27,1121.4,301600000,5130.6,"478,002.40"
2018-11-19,43650,2100.56,99.2,2690.73,1125.68,273200000,5130.6,"478,002.40"
2018-11-20,42800,2082.58,99.2,2641.89,1130.25,281680000,5130.6,"478,002.40"
2018-11-21,42100,2076.55,99.2,2649.93,1128.12,267900000,5130.6,"478,002.40"
2018-11-22,42450,2069.95,99.2,2641.245,1132.1,242500000,5130.6,"478,002.40"
2018-11-23,42400,2057.48,99.2,2632.56,1133.5,227200000,5130.6,"478,002.40"
2018-11-26,42600,2083.02,99.2,2673.45,1129.79,237710000,5130.6,"478,002.40"
2018-11-27,43050,2099.42,99.2,2682.17,1130.51,239210000,5130.6,"478,002.40"
2018-11-28,43150,2108.22,99.2,2743.79,1123.48,300080000,5130.6,"478,002.40"
2018-11-29,43150,2114.1,99.2,2737.76,1117.55,307230000,5130.6,"478,002.40"
2018-11-30,41850,2096.86,99.2,2760.17,1120.44,427350000,5130.6,"478,002.40"
2018-12-03,43250,2131.93,98.9,2790.37,1109.54,436590000,4914.4,"478,002.40"
2018-12-04,42150,2114.35,98.9,2700.06,1111.51,507520000,4914.4,"478,002.40"
2018-12-05,41450,2101.31,98.9,2698.005,1114.16,492720000,4914.4,"478,002.40"
2018-12-06,40500,2068.69,98.9,2695.95,1118.7,537410000,4914.4,"478,002.40"
2018-12-07,40950,2075.76,98.9,2633.08,1124.85,371590000,4914.4,"478,002.40"
2018-12-10,40200,2053.79,98.9,2637.72,1128.37,344160000,4914.4,"478,002.40"
2018-12-11,40250,2052.97,98.9,2636.78,1129.53,273930000,4914.4,"478,002.40"
2018-12-12,40450,2082.57,98.9,2651.07,1124.82,457130000,4914.4,"478,002.40"
2018-12-13,40000,2095.55,98.9,2650.54,1125.55,379820000,4914.4,"478,002.40"
2018-12-14,38950,2069.38,98.9,2599.95,1132.7,448240000,4914.4,"478,002.40"
2018-12-17,39150,2071.09,98.9,2545.94,1129.55,444520000,4914.4,"478,002.40"
2018-12-18,38900,2062.11,98.9,2546.16,1127.53,429530000,4914.4,"478,002.40"
2018-12-19,39100,2078.84,98.9,2506.96,1129.71,418800000,4914.4,"478,002.40"
2018-12-20,38650,2060.12,98.9,2467.42,1122.78,421060000,4914.4,"478,002.40"
2018-12-21,38650,2061.49,98.9,2416.62,1129.04,311390000,4914.4,"478,002.40"
2018-12-24,38800,2055.01,98.9,2351.1,1124.87,285280000,4914.4,"478,002.40"
2018-12-26,38350,2028.01,98.9,2467.7,1123.66,321500000,4914.4,"478,002.40"
2018-12-27,38250,2028.44,98.9,2488.83,1120.08,398020000,4914.4,"478,002.40"
2018-12-28,38700,2041.04,98.9,2485.74,1117.05,352680000,4914.4,"478,002.40"
2019-01-02,38750,2010,98.8,2510.03,1120.12,326370000,2894.7,"474,867.20"
2019-01-03,37600,1993.7,98.8,2447.89,1125.89,427980000,2894.7,"474,867.20"
2019-01-04,37450,2010.25,98.8,2531.94,1116.85,408990000,2894.7,"474,867.20"
2019-01-07,38750,2037.1,98.8,2549.69,1117.66,440190000,2894.7,"474,867.20"
2019-01-08,38100,2025.27,98.8,2574.41,1122.83,397830000,2894.7,"474,867.20"
2019-01-09,39600,2064.71,98.8,2584.96,1118.18,386250000,2894.7,"474,867.20"
2019-01-10,39800,2063.28,98.8,2596.64,1117.79,382880000,2894.7,"474,867.20"
2019-01-11,40500,2075.57,98.8,2596.26,1118.23,380060000,2894.7,"474,867.20"
2019-01-14,40050,2064.52,98.8,2582.61,1121.8,432890000,2894.7,"474,867.20"
2019-01-15,41100,2097.18,98.8,2610.3,1122.85,439490000,2894.7,"474,867.20"
2019-01-16,41450,2106.1,98.8,2616.1,1120.78,500080000,2894.7,"474,867.20"
2019-01-17,41950,2107.06,98.8,2635.96,1122.7,475880000,2894.7,"474,867.20"
2019-01-18,42300,2124.28,98.8,2670.71,1126.08,456740000,2894.7,"474,867.20"
2019-01-21,42750,2124.61,98.8,2651.805,1134.4,398030000,2894.7,"474,867.20"
2019-01-22,42150,2117.77,98.8,2632.9,1131.77,419440000,2894.7,"474,867.20"
2019-01-23,42000,2127.78,98.8,2638.7,1126.46,408600000,2894.7,"474,867.20"
2019-01-24,43050,2145.03,98.8,2642.33,1128.75,413650000,2894.7,"474,867.20"
2019-01-25,44750,2177.73,98.8,2664.76,1118.78,410000000,2894.7,"474,867.20"
2019-01-28,45050,2177.3,98.8,2643.85,1118.87,371620000,2894.7,"474,867.20"
2019-01-29,45500,2183.36,98.8,2640,1118.01,552590000,2894.7,"474,867.20"
2019-01-30,46400,2206.2,98.8,2681.05,1111.04,480390000,2894.7,"474,867.20"
2019-01-31,46150,2204.85,98.8,2704.1,1112.4,545250000,2894.7,"474,867.20"
2019-02-01,46350,2203.46,98.7,2706.53,1119.4,479380000,3308.2,"474,867.20"
2019-02-07,46200,2203.42,98.7,2706.05,1124.81,427840000,3308.2,"474,867.20"
2019-02-08,44800,2177.05,98.7,2707.88,1124.5,391030000,3308.2,"474,867.20"
2019-02-11,45000,2180.73,98.7,2709.8,1125.99,406060000,3308.2,"474,867.20"
2019-02-12,46050,2190.47,98.7,2744.73,1121.29,429940000,3308.2,"474,867.20"
2019-02-13,46200,2201.48,98.7,2753.03,1125.59,421990000,3308.2,"474,867.20"
2019-02-14,47500,2225.85,98.7,2745.73,1126.4,573360000,3308.2,"474,867.20"
2019-02-15,46050,2196.09,98.7,2775.6,1126.44,400590000,3308.2,"474,867.20"
2019-02-18,46200,2210.89,98.7,2777.68,1126.4,314370000,3308.2,"474,867.20"
2019-02-19,45950,2205.63,98.7,2779.76,1122.92,389090000,3308.2,"474,867.20"
2019-02-20,46900,2229.76,98.7,2784.7,1123.22,374340000,3308.2,"474,867.20"
2019-02-21,46950,2228.66,98.7,2774.88,1125.63,382510000,3308.2,"474,867.20"
2019-02-22,47150,2230.5,98.7,2792.67,1122.99,409310000,3308.2,"474,867.20"
2019-02-25,47350,2232.56,98.7,2796.11,1116.06,339230000,3308.2,"474,867.20"
2019-02-26,46750,2226.6,98.7,2793.9,1115.61,331960000,3308.2,"474,867.20"
2019-02-27,46750,2234.79,98.7,2792.38,1118.22,301510000,3308.2,"474,867.20"
2019-02-28,45100,2195.44,98.7,2784.49,1125.9,510020000,3308.2,"474,867.20"
2019-03-04,44850,2190.66,98.8,2792.81,1126.46,373170000,4347,"474,867.20"
2019-03-05,44250,2179.23,98.8,2789.65,1125.81,313140000,4347,"474,867.20"
2019-03-06,44000,2175.6,98.8,2771.45,1128.38,328940000,4347,"474,867.20"
2019-03-07,44450,2165.79,98.8,2748.93,1134.87,292580000,4347,"474,867.20"
2019-03-08,43800,2137.44,98.8,2743.07,1133.9,313310000,4347,"474,867.20"
2019-03-11,43650,2138.1,98.8,2783.3,1131.77,272100000,4347,"474,867.20"
2019-03-12,44650,2157.18,98.8,2791.52,1128.44,355280000,4347,"474,867.20"
2019-03-13,43850,2148.41,98.8,2810.92,1130.5,285600000,4347,"474,867.20"
2019-03-14,43850,2155.68,98.8,2808.48,1136.42,341010000,4347,"474,867.20"
2019-03-15,44200,2176.11,98.8,2822.48,1135.7,387140000,4347,"474,867.20"
2019-03-18,43700,2179.49,98.8,2832.94,1132.52,257950000,4347,"474,867.20"
2019-03-19,43900,2177.62,98.8,2832.57,1130.96,319700000,4347,"474,867.20"
2019-03-20,44050,2177.1,98.8,2824.23,1126.05,317610000,4347,"474,867.20"
2019-03-21,45850,2184.88,98.8,2854.88,1128.41,342750000,4347,"474,867.20"
2019-03-22,46550,2186.95,98.8,2800.71,1136.11,333620000,4347,"474,867.20"
2019-03-25,45500,2144.86,98.8,2798.36,1132.86,307070000,4347,"474,867.20"
2019-03-26,45250,2148.8,98.8,2818.46,1135.87,301250000,4347,"474,867.20"
2019-03-27,45350,2145.62,98.8,2805.37,1139.24,363170000,4347,"474,867.20"
2019-03-28,44850,2128.1,98.8,2815.44,1135.95,288040000,4347,"474,867.20"
2019-03-29,44650,2140.67,98.8,2834.4,1137.4,364620000,4347,"474,867.20"
2019-04-01,45050,2168.28,98.8,2867.19,1133.72,263310000,-527.4,"481,524.10"
2019-04-02,45750,2177.18,98.8,2867.24,1136.92,257450000,-527.4,"481,524.10"
2019-04-03,46600,2203.27,98.8,2873.4,1133.67,358640000,-527.4,"481,524.10"
2019-04-04,46950,2206.53,98.8,2879.39,1135.83,431010000,-527.4,"481,524.10"
2019-04-05,46850,2209.61,98.8,2892.74,1136.69,517150000,-527.4,"481,524.10"
2019-04-08,46650,2210.6,98.8,2895.77,1141.98,347910000,-527.4,"481,524.10"
2019-04-09,46650,2213.56,98.8,2878.2,1140.08,414810000,-527.4,"481,524.10"
2019-04-10,46700,2224.39,98.8,2888.21,1136.97,399690000,-527.4,"481,524.10"
2019-04-11,46250,2224.44,98.8,2888.32,1140.96,402020000,-527.4,"481,524.10"
2019-04-12,46850,2233.45,98.8,2907.41,1133.72,449630000,-527.4,"481,524.10"
2019-04-15,47050,2242.88,98.8,2905.58,1134.1,404160000,-527.4,"481,524.10"
2019-04-16,47250,2248.63,98.8,2907.06,1136.69,569060000,-527.4,"481,524.10"
2019-04-17,47050,2245.89,98.8,2900.45,1131.28,452470000,-527.4,"481,524.10"
2019-04-18,45600,2213.77,98.8,2905.03,1136.61,573340000,-527.4,"481,524.10"
2019-04-19,45300,2216.15,98.8,2906.5,1135.58,525260000,-527.4,"481,524.10"
2019-04-22,45350,2216.65,98.8,2907.97,1139.99,493980000,-527.4,"481,524.10"
2019-04-23,45200,2220.51,98.8,2933.68,1142.11,481180000,-527.4,"481,524.10"
2019-04-24,44750,2201.03,98.8,2927.25,1155.05,575100000,-527.4,"481,524.10"
2019-04-25,44650,2190.5,98.8,2926.17,1159.01,441140000,-527.4,"481,524.10"
2019-04-26,44850,2179.31,98.8,2939.88,1157.9,570170000,-527.4,"481,524.10"
2019-04-29,46150,2216.43,98.8,2943.03,1158.88,380820000,-527.4,"481,524.10"
2019-04-30,45850,2203.59,98.8,2945.83,1163.25,381410000,-527.4,"481,524.10"
2019-05-02,45900,2212.75,98.6,2917.52,1166.16,369060000,4983.2,"481,524.10"
2019-05-03,45300,2196.32,98.6,2945.64,1163.68,617880000,4983.2,"481,524.10"
2019-05-07,44850,2176.99,98.6,2884.05,1172.22,484100000,4983.2,"481,524.10"
2019-05-08,44250,2168.01,98.6,2879.42,1172.1,456330000,4983.2,"481,524.10"
2019-05-09,42450,2102.01,98.6,2870.72,1179.09,743510000,4983.2,"481,524.10"
2019-05-10,42900,2108.04,98.6,2881.4,1174.2,714770000,4983.2,"481,524.10"
2019-05-13,42650,2079.01,98.6,2811.87,1187.78,505750000,4983.2,"481,524.10"
2019-05-14,42650,2081.84,98.6,2834.41,1186.82,696200000,4983.2,"481,524.10"
2019-05-15,42550,2092.78,98.6,2850.96,1185.79,577790000,4983.2,"481,524.10"
2019-05-16,41550,2067.69,98.6,2876.32,1191.33,745160000,4983.2,"481,524.10"
2019-05-17,41200,2055.8,98.6,2859.53,1193.73,537380000,4983.2,"481,524.10"
2019-05-20,42000,2055.71,98.6,2840.23,1194.23,640200000,4983.2,"481,524.10"
2019-05-21,43150,2061.25,98.6,2864.36,1191.78,526860000,4983.2,"481,524.10"
2019-05-22,43500,2064.86,98.6,2856.27,1190.37,509970000,4983.2,"481,524.10"
2019-05-23,43850,2059.59,98.6,2822.24,1188.8,509270000,4983.2,"481,524.10"
2019-05-24,42700,2045.31,98.6,2826.06,1184.77,480650000,4983.2,"481,524.10"
2019-05-27,42650,2044.21,98.6,2814.225,1183.55,351620000,4983.2,"481,524.10"
2019-05-28,42550,2048.83,98.6,2802.39,1187.94,494480000,4983.2,"481,524.10"
2019-05-29,41800,2023.32,98.6,2783.02,1193.03,380890000,4983.2,"481,524.10"
2019-05-30,42550,2038.8,98.6,2788.86,1188.73,461850000,4983.2,"481,524.10"
2019-05-31,42500,2041.74,98.6,2752.06,1187.8,439180000,4983.2,"481,524.10"
2019-06-03,43800,2067.85,98.3,2744.45,1178.92,387140000,6166.1,"481,524.10"
2019-06-04,43450,2066.97,98.3,2803.27,1177.56,435990000,6166.1,"481,524.10"
2019-06-05,43900,2069.11,98.3,2826.15,1179.84,380160000,6166.1,"481,524.10"
2019-06-07,44200,2072.33,98.3,2873.34,1181.07,368390000,6166.1,"481,524.10"
2019-06-10,44800,2099.49,98.3,2886.73,1183.02,457640000,6166.1,"481,524.10"
2019-06-11,44850,2111.81,98.3,2885.72,1178.21,550740000,6166.1,"481,524.10"
2019-06-12,44600,2108.75,98.3,2879.84,1183.35,693510000,6166.1,"481,524.10"
2019-06-13,43750,2103.15,98.3,2891.64,1182.32,553390000,6166.1,"481,524.10"
2019-06-14,44000,2095.41,98.3,2886.98,1186.78,473370000,6166.1,"481,524.10"
2019-06-17,43900,2090.73,98.3,2889.67,1185.55,561550000,6166.1,"481,524.10"
2019-06-18,44350,2098.71,98.3,2917.75,1173.87,600960000,6166.1,"481,524.10"
2019-06-19,45350,2124.78,98.3,2926.46,1171.48,862980000,6166.1,"481,524.10"
2019-06-20,45500,2131.29,98.3,2954.18,1158.52,1010000000,6166.1,"481,524.10"
2019-06-21,45700,2125.62,98.3,2950.46,1158.2,692030000,6166.1,"481,524.10"
2019-06-24,45500,2126.33,98.3,2945.35,1153.67,669640000,6166.1,"481,524.10"
2019-06-25,45600,2121.64,98.3,2917.38,1155.17,643000000,6166.1,"481,524.10"
2019-06-26,45700,2121.85,98.3,2913.78,1153.67,736850000,6166.1,"481,524.10"
2019-06-27,46500,2134.32,98.3,2924.92,1157,644900000,6166.1,"481,524.10"
2019-06-28,47000,2130.62,98.3,2941.76,1155.38,537270000,6166.1,"481,524.10"
2019-07-01,46600,2129.74,98.1,2964.33,1160.77,412290000,6957.2,"482,285.70"
2019-07-02,46250,2122.02,98.1,2973.01,1166.47,460830000,6957.2,"482,285.70"
2019-07-03,45400,2096.02,98.1,2995.82,1169.72,522710000,6957.2,"482,285.70"
